itemnumber,itemtext,nbackInstruction,condsFile,square,loc1,loc2,corrAns,trialsNum,trialNum,wakeup.thisRepN,wakeup.thisTrialN,wakeup.thisN,wakeup.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,nb_taskloop.thisRepN,nb_taskloop.thisTrialN,nb_taskloop.thisN,nb_taskloop.thisIndex,nb_trials.thisRepN,nb_trials.thisTrialN,nb_trials.thisN,nb_trials.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,h_eoec.started,h_eoec.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.started,key_resp.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,img_whte.started,img_whte.stopped,img_black.started,img_black.stopped,text_5.started,text_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,h_arsq.started,h_arsq.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,instrText.started,instrText.stopped,h_nback.started,h_nback.stopped,instrImg.started,instrImg.stopped,trialResp.keys,trialResp.started,trialResp.stopped,trialSquare.started,trialSquare.stopped,trialFix.started,trialFix.stopped,gridLine1.started,gridLine1.stopped,gridLine2.started,gridLine2.stopped,gridLine3.started,gridLine3.stopped,gridLine4.started,gridLine4.stopped,gridLine5.started,gridLine5.stopped,gridLine6.started,gridLine6.stopped,gridLine7.started,gridLine7.stopped,gridLine8.started,gridLine8.stopped,endText.started,endText.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_6.started,text_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,h_movie.started,h_movie.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_7.started,text_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
8,I thought about my behavior,2,nBack2Cond.xlsx,6,0.2,0,space,2,74,,,,,0,0,0,7,0,1,1,1,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,8,0,-0.2,None,2,75,,,,,0,0,0,7,0,1,1,1,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,9,0.2,-0.2,None,2,76,,,,,0,0,0,7,0,1,1,1,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,9,0.2,-0.2,None,2,77,,,,,0,0,0,7,0,1,1,1,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,1,-0.2,0.2,None,2,78,,,,,0,0,0,7,0,1,1,1,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,3,0.2,0.2,None,2,79,,,,,0,0,0,7,0,1,1,1,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,5,0,0,None,2,80,,,,,0,0,0,7,0,1,1,1,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,3,0.2,0.2,space,2,81,,,,,0,0,0,7,0,1,1,1,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,4,-0.2,0,None,2,82,,,,,0,0,0,7,0,1,1,1,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,7,-0.2,-0.2,None,2,83,,,,,0,0,0,7,0,1,1,1,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,4,-0.2,0,space,2,84,,,,,0,0,0,7,0,1,1,1,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,4,-0.2,0,None,2,85,,,,,0,0,0,7,0,1,1,1,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,5,0,0,None,2,86,,,,,0,0,0,7,0,1,1,1,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,2,0,0.2,None,2,87,,,,,0,0,0,7,0,1,1,1,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,6,0.2,0,None,2,88,,,,,0,0,0,7,0,1,1,1,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,7,-0.2,-0.2,None,2,89,,,,,0,0,0,7,0,1,1,1,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,6,0.2,0,space,2,90,,,,,0,0,0,7,0,1,1,1,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,8,0,-0.2,None,2,91,,,,,0,0,0,7,0,1,1,1,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,2,0,0.2,None,2,92,,,,,0,0,0,7,0,1,1,1,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,8,0,-0.2,space,2,93,,,,,0,0,0,7,0,1,1,1,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,9,0.2,-0.2,None,2,94,,,,,0,0,0,7,0,1,1,1,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,6,0.2,0,None,2,95,,,,,0,0,0,7,0,1,1,1,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,9,0.2,-0.2,space,2,96,,,,,0,0,0,7,0,1,1,1,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,4,-0.2,0,None,2,97,,,,,0,0,0,7,0,1,1,1,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,3,0.2,0.2,None,2,98,,,,,0,0,0,7,0,1,1,1,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,8,0,-0.2,None,2,99,,,,,0,0,0,7,0,1,1,1,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,3,0.2,0.2,space,2,100,,,,,0,0,0,7,0,1,1,1,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,1,-0.2,0.2,None,2,101,,,,,0,0,0,7,0,1,1,1,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,4,-0.2,0,None,2,102,,,,,0,0,0,7,0,1,1,1,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,2,0,0.2,None,2,103,,,,,0,0,0,7,0,1,1,1,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,4,-0.2,0,space,2,104,,,,,0,0,0,7,0,1,1,1,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,8,0,-0.2,None,2,105,,,,,0,0,0,7,0,1,1,1,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,5,0,0,None,2,106,,,,,0,0,0,7,0,1,1,1,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,1,-0.2,0.2,None,2,107,,,,,0,0,0,7,0,1,1,1,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,5,0,0,space,2,108,,,,,0,0,0,7,0,1,1,1,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,3,0.2,0.2,None,2,109,,,,,0,0,0,7,0,1,1,1,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,6,0.2,0,None,2,110,,,,,0,0,0,7,0,1,1,1,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,1,-0.2,0.2,None,2,111,,,,,0,0,0,7,0,1,1,1,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,3,0.2,0.2,None,2,112,,,,,0,0,0,7,0,1,1,1,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,1,-0.2,0.2,space,2,113,,,,,0,0,0,7,0,1,1,1,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,2,0,0.2,None,2,114,,,,,0,0,0,7,0,1,1,1,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,1,-0.2,0.2,space,2,115,,,,,0,0,0,7,0,1,1,1,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,1,-0.2,0.2,None,2,116,,,,,0,0,0,7,0,1,1,1,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,7,-0.2,-0.2,None,2,117,,,,,0,0,0,7,0,1,1,1,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,2,0,0.2,None,2,118,,,,,0,0,0,7,0,1,1,1,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,7,-0.2,-0.2,space,2,119,,,,,0,0,0,7,0,1,1,1,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,6,0.2,0,None,2,120,,,,,0,0,0,7,0,1,1,1,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,2,nBack2Cond.xlsx,,,,,,,,,,,0,0,0,7,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,3,nBack3Cond.xlsx,4,-0.2,0,None,3,121,,,,,0,0,0,7,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.465365418000033,None,10.465365418000033,None,10.465365418000033,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,3,nBack3Cond.xlsx,2,0,0.2,None,3,122,,,,,0,0,0,7,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,3,nBack3Cond.xlsx,9,0.2,-0.2,None,3,123,,,,,0,0,0,7,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,3,nBack3Cond.xlsx,4,-0.2,0,space,3,124,,,,,0,0,0,7,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,3,nBack3Cond.xlsx,3,0.2,0.2,None,3,125,,,,,0,0,0,7,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,3,nBack3Cond.xlsx,9,0.2,-0.2,space,3,126,,,,,0,0,0,7,0,2,2,2,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
8,I thought about my behavior,3,nBack3Cond.xlsx,1,-0.2,0.2,None,3,127,,,,,0,0,0,7,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_aug_16_1103,test6,2021.2.3,59.989211540217845,
